source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000154997,ENSG00000184640,Q6ZU15,Q9UHD8
ENSG00000147010,ENSG00000184640,Q96B97,Q9UHD8
ENSG00000145912,ENSG00000171867,Q9NX24,P04156
ENSG00000089250,ENSG00000198929,P29475,O75052
ENSG00000113013,ENSG00000173960,P38646,P68543
ENSG00000137055,ENSG00000150991,Q9Y263,P0CG48
ENSG00000082701,ENSG00000165879,P49841,Q92837
ENSG00000063978,ENSG00000177889,P78317,P61088
ENSG00000086200,ENSG00000170035,Q9UI26,Q969T4
ENSG00000058091,ENSG00000134308,O94921,P27348
ENSG00000086200,ENSG00000132341,Q9UI26,P62826
ENSG00000063978,ENSG00000188612,P78317,P61956
ENSG00000086200,ENSG00000170142,Q9UI26,P51965
ENSG00000100628,ENSG00000154582,Q96Q27,Q15369
ENSG00000117155,ENSG00000130396,Q9Y2D8,P55196
ENSG00000100030,ENSG00000123329,P28482,Q9BRR9
ENSG00000063978,ENSG00000063978,P78317,P78317
ENSG00000130816,ENSG00000159216,P26358,Q01196
ENSG00000137693,ENSG00000159216,P46937,Q01196
ENSG00000083799,ENSG00000123240,Q9NQC7,Q96CV9
ENSG00000112062,ENSG00000123329,Q16539,Q9BRR9
ENSG00000132670,ENSG00000132670,P18433,P18433
ENSG00000063978,ENSG00000140464,P78317,P29590
ENSG00000011198,ENSG00000177666,Q8WTS1,Q96AD5
ENSG00000105221,ENSG00000157500,P31751,Q9UKG1
ENSG00000107862,ENSG00000177666,Q92538,Q96AD5
ENSG00000160207,ENSG00000160207,O75031,O75031
ENSG00000117748,ENSG00000168610,P15927,P40763
ENSG00000100354,ENSG00000123908,Q9UPQ9,Q9UKV8
ENSG00000092847,ENSG00000100354,Q9UL18,Q9UPQ9
ENSG00000151914,ENSG00000157500,Q03001,Q9UKG1
ENSG00000077522,ENSG00000157500,P35609,Q9UKG1
ENSG00000168036,ENSG00000169567,P35222,P49773
ENSG00000157500,ENSG00000187323,Q9UKG1,P43146
ENSG00000169567,ENSG00000187098,P49773,O75030
ENSG00000171345,ENSG00000198947,P08727,P11532
ENSG00000142627,ENSG00000145675,P29317,P27986
ENSG00000142627,ENSG00000169242,P29317,P20827
ENSG00000124422,ENSG00000159200,Q9UPT9,P53805
ENSG00000168610,ENSG00000185591,P40763,P08047
ENSG00000142627,ENSG00000142627,P29317,P29317
ENSG00000104381,ENSG00000196230,Q8TB36,P07437
ENSG00000103051,ENSG00000103051,Q9H9E3,Q9H9E3
ENSG00000087088,ENSG00000151729,Q07812,P12235
ENSG00000067560,ENSG00000067900,P61586,Q13464
ENSG00000015475,ENSG00000087088,P55957,Q07812
ENSG00000087088,ENSG00000087088,Q07812,Q07812
ENSG00000009694,ENSG00000095637,Q9UKZ4,Q9BX66
ENSG00000065675,ENSG00000134308,Q04759,P27348
ENSG00000157500,ENSG00000159346,Q9UKG1,Q96A54
ENSG00000072401,ENSG00000110330,P51668,Q13490
ENSG00000100749,ENSG00000121058,Q99986,P38432
ENSG00000010810,ENSG00000065675,P06241,Q04759
ENSG00000109332,ENSG00000110330,P61077,Q13490
ENSG00000012048,ENSG00000164053,P38398,Q8WXE1
ENSG00000065675,ENSG00000108010,Q04759,O76003
ENSG00000119048,ENSG00000150991,P63146,P0CG48
ENSG00000110330,ENSG00000131508,Q13490,P62837
ENSG00000106799,ENSG00000119699,P36897,P10600
ENSG00000106799,ENSG00000120885,P36897,P10909
ENSG00000087088,ENSG00000171791,Q07812,P10415
ENSG00000006831,ENSG00000157500,Q86V24,Q9UKG1
ENSG00000110693,ENSG00000153827,P35712,Q14669
ENSG00000187555,ENSG00000198625,Q93009,O15151
ENSG00000141510,ENSG00000167967,P04637,Q66K89
ENSG00000145734,ENSG00000169155,A6H8Y1,O43298
ENSG00000111057,ENSG00000134308,P05783,P27348
ENSG00000181804,ENSG00000186908,Q8IVB4,Q8IUH5
ENSG00000168610,ENSG00000274211,P40763,O14512
ENSG00000087088,ENSG00000153094,Q07812,O43521
ENSG00000110330,ENSG00000166598,Q13490,P14625
ENSG00000100324,ENSG00000135341,Q15750,O43318
ENSG00000054654,ENSG00000157500,Q8WXH0,Q9UKG1
ENSG00000111679,ENSG00000243772,P29350,P43628
ENSG00000175387,ENSG00000175387,Q15796,Q15796
ENSG00000169398,ENSG00000187323,Q05397,P43146
ENSG00000106100,ENSG00000150991,Q9Y239,P0CG48
ENSG00000141985,ENSG00000170248,Q99961,Q8WUM4
ENSG00000112038,ENSG00000181788,P35372,O43255
ENSG00000012048,ENSG00000123268,P38398,P18846
ENSG00000106976,ENSG00000141985,Q05193,Q99961
ENSG00000131759,ENSG00000140396,P10276,Q15596
ENSG00000140396,ENSG00000169083,Q15596,P10275
ENSG00000112038,ENSG00000187513,P35372,P35212
ENSG00000113580,ENSG00000140396,P04150,Q15596
ENSG00000140396,ENSG00000151090,Q15596,P10828
ENSG00000091831,ENSG00000140396,P03372,Q15596
ENSG00000140396,ENSG00000143847,Q15596,O75335
ENSG00000012048,ENSG00000171223,P38398,P17275
ENSG00000126458,ENSG00000132155,P10301,P04049
ENSG00000087470,ENSG00000177427,O00429,Q96C03
ENSG00000082258,ENSG00000186834,O60583,O94992
ENSG00000129315,ENSG00000186834,O60563,O94992
ENSG00000121101,ENSG00000138180,Q8IWB6,Q53EZ4
ENSG00000012048,ENSG00000130522,P38398,P17535
ENSG00000090432,ENSG00000170035,Q969V5,Q969T4
ENSG00000141985,ENSG00000147010,Q99961,Q96B97
ENSG00000111424,ENSG00000140396,P11473,Q15596
ENSG00000126581,ENSG00000126581,Q14457,Q14457
ENSG00000089169,ENSG00000105649,Q9Y2J0,P20336
ENSG00000067560,ENSG00000142675,P61586,Q969H4
ENSG00000072518,ENSG00000158828,Q7KZI7,Q9BXM7
ENSG00000126581,ENSG00000171552,Q14457,Q07817
ENSG00000140396,ENSG00000240065,Q15596,P28065
ENSG00000140396,ENSG00000143437,Q15596,P27540
ENSG00000140396,ENSG00000186350,Q15596,P19793
ENSG00000074266,ENSG00000158828,O75530,Q9BXM7
ENSG00000158828,ENSG00000185345,Q9BXM7,O60260
ENSG00000139083,ENSG00000151702,P41212,Q01543
ENSG00000026950,ENSG00000118898,O00481,O60437
ENSG00000026950,ENSG00000160182,O00481,P04155
ENSG00000012048,ENSG00000070756,P38398,P11940
ENSG00000176194,ENSG00000187288,O60543,Q96AQ7
ENSG00000091831,ENSG00000133895,P03372,O00255
ENSG00000171720,ENSG00000180530,O15379,P48552
ENSG00000157150,ENSG00000196611,Q99727,P03956
ENSG00000173545,ENSG00000173545,Q969S3,Q969S3
ENSG00000091831,ENSG00000180530,P03372,P48552
ENSG00000113580,ENSG00000180530,P04150,P48552
ENSG00000087245,ENSG00000157150,P08253,Q99727
ENSG00000116161,ENSG00000196470,Q9HB71,Q8IUQ4
ENSG00000050748,ENSG00000095015,P45984,Q13233
ENSG00000100603,ENSG00000166949,Q13573,P84022
ENSG00000091831,ENSG00000171148,P03372,O75528
ENSG00000033800,ENSG00000091831,O75925,P03372
ENSG00000091831,ENSG00000116752,P03372,O75934
ENSG00000055130,ENSG00000100387,Q13616,P62877
ENSG00000091831,ENSG00000141027,P03372,O75376
ENSG00000149968,ENSG00000157150,P08254,Q99727
ENSG00000157150,ENSG00000157227,Q99727,P50281
ENSG00000069869,ENSG00000126581,P46934,Q14457
ENSG00000123933,ENSG00000125952,Q14582,P61244
ENSG00000108518,ENSG00000125753,P07737,P50552
ENSG00000057252,ENSG00000120942,P35610,Q9Y5Z9
ENSG00000113161,ENSG00000120942,P04035,Q9Y5Z9
ENSG00000090659,ENSG00000090659,Q9NNX6,Q9NNX6
ENSG00000164270,ENSG00000164270,Q13639,Q13639
ENSG00000070087,ENSG00000125753,P35080,P50552
ENSG00000012048,ENSG00000171791,P38398,P10415
ENSG00000012048,ENSG00000169083,P38398,P10275
ENSG00000146007,ENSG00000197386,Q96NC0,P42858
ENSG00000012048,ENSG00000136997,P38398,P01106
ENSG00000012048,ENSG00000097007,P38398,P00519
ENSG00000126581,ENSG00000171791,Q14457,P10415
ENSG00000147403,ENSG00000176105,P27635,P07947
ENSG00000141027,ENSG00000144852,O75376,O75469
ENSG00000100603,ENSG00000168214,Q13573,Q06330
ENSG00000092969,ENSG00000142192,P61812,P05067
ENSG00000198934,ENSG00000198934,Q9HCI5,Q9HCI5
ENSG00000132170,ENSG00000140396,P37231,Q15596
ENSG00000089169,ENSG00000147044,Q9Y2J0,O14936
ENSG00000172493,ENSG00000181788,P51825,O43255
ENSG00000115221,ENSG00000115641,P18564,Q14192
ENSG00000129315,ENSG00000172493,O60563,P51825
ENSG00000100393,ENSG00000140396,Q09472,Q15596
ENSG00000147044,ENSG00000167971,O14936,Q8WXD9
ENSG00000181788,ENSG00000196470,O43255,Q8IUQ4
ENSG00000173406,ENSG00000196470,O75553,Q8IUQ4
ENSG00000141480,ENSG00000150991,P32121,P0CG48
ENSG00000115641,ENSG00000118260,Q14192,P16220
ENSG00000104903,ENSG00000109320,P12980,P19838
ENSG00000172046,ENSG00000196470,O94966,Q8IUQ4
ENSG00000115641,ENSG00000169083,Q14192,P10275
ENSG00000140396,ENSG00000186951,Q15596,Q07869
ENSG00000002016,ENSG00000117748,P43351,P15927
ENSG00000147044,ENSG00000184205,O14936,Q9H2G4
ENSG00000104863,ENSG00000168135,Q9HAP6,P48050
ENSG00000135506,ENSG00000164935,Q13438,Q9H295
ENSG00000033800,ENSG00000196470,O75925,Q8IUQ4
ENSG00000126934,ENSG00000141068,P36507,Q8IVT5
ENSG00000141480,ENSG00000169252,P32121,P07550
ENSG00000115461,ENSG00000115641,P24593,Q14192
ENSG00000115641,ENSG00000137331,Q14192,P46695
ENSG00000175938,ENSG00000276045,Q9BRQ5,Q96D31
ENSG00000109320,ENSG00000136810,P19838,P10599
ENSG00000012048,ENSG00000115641,P38398,Q14192
ENSG00000132170,ENSG00000173039,P37231,Q04206
ENSG00000100335,ENSG00000100335,Q9NQG6,Q9NQG6
ENSG00000087470,ENSG00000168958,O00429,Q9GZY8
ENSG00000119729,ENSG00000182473,P17081,Q9UPT5
ENSG00000158195,ENSG00000186908,Q9Y6W5,Q8IUH5
ENSG00000197111,ENSG00000197111,Q15366,Q15366
ENSG00000100030,ENSG00000115641,P28482,Q14192
ENSG00000121481,ENSG00000141570,Q99496,Q9HC52
ENSG00000055130,ENSG00000130725,Q13616,P61081
ENSG00000005884,ENSG00000115641,P26006,Q14192
ENSG00000115641,ENSG00000168036,Q14192,P35222
ENSG00000112038,ENSG00000196470,P35372,Q8IUQ4
ENSG00000143977,ENSG00000147526,P62308,O75410
ENSG00000141480,ENSG00000141480,P32121,P32121
ENSG00000111424,ENSG00000111424,P11473,P11473
ENSG00000105619,ENSG00000145088,P0C1Z6,Q96CJ1
ENSG00000100097,ENSG00000179409,P09382,P57678
ENSG00000012048,ENSG00000012048,P38398,P38398
ENSG00000122705,ENSG00000130643,P09496,Q9NYX4
ENSG00000173039,ENSG00000173039,Q04206,Q04206
ENSG00000116161,ENSG00000116161,Q9HB71,Q9HB71
ENSG00000140396,ENSG00000185247,Q15596,P43364
ENSG00000107282,ENSG00000173992,Q02410,O14618
ENSG00000107282,ENSG00000175582,Q02410,P20340
ENSG00000110777,ENSG00000196470,Q16633,Q8IUQ4
ENSG00000168959,ENSG00000196470,P41594,Q8IUQ4
ENSG00000107447,ENSG00000166016,P04053,Q8N961
ENSG00000072401,ENSG00000196470,P51668,Q8IUQ4
ENSG00000172493,ENSG00000196470,P51825,Q8IUQ4
ENSG00000092208,ENSG00000143977,O14893,P62308
ENSG00000100883,ENSG00000100883,P61011,P61011
ENSG00000112033,ENSG00000140396,Q03181,Q15596
ENSG00000115641,ENSG00000150093,Q14192,P05556
ENSG00000103275,ENSG00000196470,P63279,Q8IUQ4
ENSG00000008710,ENSG00000196470,P98161,Q8IUQ4
ENSG00000061938,ENSG00000196470,Q07912,Q8IUQ4
ENSG00000085978,ENSG00000177169,Q676U5,O75385
ENSG00000155090,ENSG00000196470,Q13118,Q8IUQ4
ENSG00000115641,ENSG00000160255,Q14192,P05107
ENSG00000113575,ENSG00000173039,P67775,Q04206
ENSG00000065054,ENSG00000196470,Q15599,Q8IUQ4
ENSG00000085978,ENSG00000175224,Q676U5,O75143
ENSG00000136931,ENSG00000161914,Q13285,Q96CK0
ENSG00000012048,ENSG00000187741,P38398,O15360
ENSG00000091831,ENSG00000091831,P03372,P03372
ENSG00000111786,ENSG00000130956,Q13242,Q5JVS0
ENSG00000130956,ENSG00000170004,Q5JVS0,Q12873
ENSG00000108561,ENSG00000130956,Q07021,Q5JVS0
ENSG00000065978,ENSG00000130956,P67809,Q5JVS0
ENSG00000084676,ENSG00000112033,Q15788,Q03181
ENSG00000084676,ENSG00000186951,Q15788,Q07869
ENSG00000141510,ENSG00000196154,P04637,P26447
ENSG00000106399,ENSG00000117748,P35244,P15927
ENSG00000130956,ENSG00000204628,Q5JVS0,P63244
ENSG00000103266,ENSG00000175029,Q9UNE7,P56545
ENSG00000025434,ENSG00000084676,Q13133,Q15788
ENSG00000103266,ENSG00000170606,Q9UNE7,P34932
ENSG00000130956,ENSG00000135316,Q5JVS0,O60506
ENSG00000084676,ENSG00000164749,Q15788,Q14541
ENSG00000084676,ENSG00000198646,Q15788,Q14686
ENSG00000106399,ENSG00000132383,P35244,P27694
ENSG00000084676,ENSG00000103671,Q15788,Q15650
ENSG00000179262,ENSG00000265491,P54725,Q9Y4L5
ENSG00000090621,ENSG00000135250,Q13310,P78362
ENSG00000084676,ENSG00000166888,Q15788,P42226
ENSG00000084676,ENSG00000132170,Q15788,P37231
ENSG00000100603,ENSG00000198681,Q13573,P43355
ENSG00000103266,ENSG00000124813,Q9UNE7,Q13950
ENSG00000128272,ENSG00000129521,P18848,Q9H6Z9
ENSG00000103266,ENSG00000165490,Q9UNE7,Q8IXT1
ENSG00000103266,ENSG00000167654,Q9UNE7,Q86WG3
ENSG00000103266,ENSG00000160714,Q9UNE7,Q7Z7E8
ENSG00000137309,ENSG00000197451,P17096,Q99729
ENSG00000103266,ENSG00000188906,Q9UNE7,Q5S007
ENSG00000069667,ENSG00000084676,P35398,Q15788
ENSG00000084676,ENSG00000106546,Q15788,P35869
ENSG00000103266,ENSG00000170365,Q9UNE7,Q15797
ENSG00000170832,ENSG00000186908,Q8NFA0,Q8IUH5
ENSG00000084676,ENSG00000084676,Q15788,Q15788
ENSG00000146072,ENSG00000165671,O75509,Q96L73
ENSG00000165671,ENSG00000274618,Q96L73,P62805
ENSG00000165671,ENSG00000197238,Q96L73,P62805
ENSG00000165671,ENSG00000197837,Q96L73,P62805
ENSG00000158406,ENSG00000165671,P62805,Q96L73
ENSG00000165671,ENSG00000278705,Q96L73,P62805
ENSG00000165671,ENSG00000197061,Q96L73,P62805
ENSG00000103266,ENSG00000169083,Q9UNE7,P10275
ENSG00000132639,ENSG00000277363,P60880,Q9C0H9
ENSG00000111701,ENSG00000135316,P41238,O60506
ENSG00000165671,ENSG00000270882,Q96L73,P62805
ENSG00000165671,ENSG00000273542,Q96L73,P62805
ENSG00000165671,ENSG00000277157,Q96L73,P62805
ENSG00000165671,ENSG00000276966,Q96L73,P62805
ENSG00000165671,ENSG00000276180,Q96L73,P62805
ENSG00000165671,ENSG00000278637,Q96L73,P62805
ENSG00000165671,ENSG00000275126,Q96L73,P62805
ENSG00000096384,ENSG00000103266,P08238,Q9UNE7
ENSG00000165671,ENSG00000270276,Q96L73,P62805
ENSG00000111701,ENSG00000156735,P41238,O95429
ENSG00000091831,ENSG00000105879,P03372,Q75N03
ENSG00000181019,ENSG00000181019,P15559,P15559
ENSG00000165671,ENSG00000169083,Q96L73,P10275
ENSG00000103266,ENSG00000132002,Q9UNE7,P25685
ENSG00000109321,ENSG00000196154,P15514,P26447
ENSG00000109906,ENSG00000167634,Q05516,Q8WX94
ENSG00000112658,ENSG00000125651,P11831,P35269
ENSG00000125651,ENSG00000188342,P35269,P13984
ENSG00000036257,ENSG00000178502,Q13618,Q9NVR0
ENSG00000103266,ENSG00000109971,Q9UNE7,P11142
ENSG00000105373,ENSG00000186575,Q9NZM5,P35240
ENSG00000039068,ENSG00000105879,P12830,Q75N03
ENSG00000132170,ENSG00000180530,P37231,P48552
ENSG00000084463,ENSG00000102103,Q9Y2W2,O60828
ENSG00000007944,ENSG00000072401,Q8WY64,P51668
ENSG00000085377,ENSG00000111640,P48147,P04406
ENSG00000117360,ENSG00000136875,O43395,O43172
ENSG00000067560,ENSG00000095015,P61586,Q13233
ENSG00000080824,ENSG00000113580,P07900,P04150
ENSG00000117360,ENSG00000175467,O43395,O43290
ENSG00000080824,ENSG00000141736,P07900,P04626
ENSG00000102145,ENSG00000151702,P15976,Q01543
ENSG00000131759,ENSG00000131910,P10276,Q15466
ENSG00000126581,ENSG00000181404,Q14457,A8K0Z3
ENSG00000084676,ENSG00000280789,Q15788,Q9BTK6
ENSG00000116996,ENSG00000116996,Q12836,Q12836
ENSG00000163535,ENSG00000164109,Q562F6,Q13257
ENSG00000115738,ENSG00000131910,Q02363,Q15466
ENSG00000080824,ENSG00000136628,P07900,P07814
ENSG00000080824,ENSG00000080824,P07900,P07900
ENSG00000107745,ENSG00000107745,Q9BPX6,Q9BPX6
ENSG00000117360,ENSG00000117360,O43395,O43395
ENSG00000025434,ENSG00000131910,Q13133,Q15466
ENSG00000131910,ENSG00000169083,Q15466,P10275
ENSG00000091831,ENSG00000131910,P03372,Q15466
ENSG00000117682,ENSG00000119655,Q86SQ9,P61916
ENSG00000152219,ENSG00000179674,Q8N8R7,Q8N4G2
ENSG00000122952,ENSG00000126581,O95229,Q14457
ENSG00000012048,ENSG00000156273,P38398,O14867
ENSG00000080824,ENSG00000104969,P07900,O43765
ENSG00000012048,ENSG00000101182,P38398,O14818
ENSG00000075711,ENSG00000152207,Q12959,Q9NS75
ENSG00000130382,ENSG00000141570,Q03111,Q9HC52
ENSG00000080824,ENSG00000100591,P07900,O95433
ENSG00000080824,ENSG00000119715,P07900,O95718
ENSG00000148291,ENSG00000171867,Q15527,P04156
ENSG00000116833,ENSG00000131910,O00482,Q15466
ENSG00000049167,ENSG00000225830,Q13216,P0DP91
ENSG00000049167,ENSG00000225830,Q13216,Q03468
ENSG00000131910,ENSG00000144852,Q15466,O75469
ENSG00000141510,ENSG00000143799,P04637,P09874
ENSG00000007944,ENSG00000118680,Q8WY64,O14950
ENSG00000143799,ENSG00000143799,P09874,P09874
ENSG00000167325,ENSG00000171848,P23921,P31350
ENSG00000149948,ENSG00000170515,P52926,Q9UQ80
ENSG00000131910,ENSG00000162992,Q15466,Q13562
ENSG00000084676,ENSG00000126351,Q15788,P10827
ENSG00000084676,ENSG00000151090,Q15788,P10828
ENSG00000084676,ENSG00000111424,Q15788,P11473
ENSG00000084676,ENSG00000173153,Q15788,P11474
ENSG00000084676,ENSG00000112658,Q15788,P11831
ENSG00000006062,ENSG00000213341,Q99558,O15111
ENSG00000164342,ENSG00000164342,O15455,O15455
ENSG00000084463,ENSG00000169217,Q9Y2W2,O95400
ENSG00000108819,ENSG00000149295,Q96SB3,P14416
ENSG00000082701,ENSG00000104205,P49841,Q96BR1
ENSG00000100603,ENSG00000148400,Q13573,P46531
ENSG00000113558,ENSG00000134452,P63208,Q8NFZ0
ENSG00000069399,ENSG00000084676,P20749,Q15788
ENSG00000084676,ENSG00000143437,Q15788,P27540
ENSG00000084676,ENSG00000240065,Q15788,P28065
ENSG00000127318,ENSG00000164485,Q9GZX6,Q969J5
ENSG00000127318,ENSG00000142677,Q9GZX6,Q8N6P7
ENSG00000127318,ENSG00000243646,Q9GZX6,Q08334
ENSG00000084676,ENSG00000186350,Q15788,P19793
ENSG00000137575,ENSG00000177169,O00560,O75385
ENSG00000084676,ENSG00000131759,Q15788,P10276
ENSG00000146648,ENSG00000160691,P00533,P29353
ENSG00000065361,ENSG00000170515,P21860,Q9UQ80
ENSG00000137309,ENSG00000170515,P17096,Q9UQ80
ENSG00000160691,ENSG00000198400,P29353,P04629
ENSG00000160691,ENSG00000171105,P29353,P06213
ENSG00000140443,ENSG00000160691,P08069,P29353
ENSG00000078043,ENSG00000151702,O75928,Q01543
ENSG00000175224,ENSG00000177169,O75143,O75385
ENSG00000055130,ENSG00000113558,Q13616,P63208
ENSG00000084676,ENSG00000116833,Q15788,O00482
ENSG00000084676,ENSG00000144852,Q15788,O75469
ENSG00000084676,ENSG00000170345,Q15788,P01100
ENSG00000084676,ENSG00000091831,Q15788,P03372
ENSG00000084676,ENSG00000113580,Q15788,P04150
ENSG00000095015,ENSG00000103275,Q13233,P63279
ENSG00000084676,ENSG00000141510,Q15788,P04637
ENSG00000084676,ENSG00000177606,Q15788,P05412
ENSG00000082175,ENSG00000084676,P06401,Q15788
ENSG00000084676,ENSG00000169083,Q15788,P10275
ENSG00000108819,ENSG00000172531,Q96SB3,P62136
ENSG00000111424,ENSG00000141027,P11473,O75376
ENSG00000125347,ENSG00000140968,P10914,Q02556
ENSG00000140968,ENSG00000166200,Q02556,P61201
ENSG00000106070,ENSG00000146830,Q13322,O75420
ENSG00000101384,ENSG00000101752,P78504,Q86YT6
ENSG00000006451,ENSG00000198668,P11233,P0DP23
ENSG00000006451,ENSG00000143933,P11233,P0DP24
ENSG00000006451,ENSG00000160014,P11233,P0DP25
ENSG00000111707,ENSG00000169375,Q9H7L9,Q96ST3
ENSG00000074047,ENSG00000157933,P10070,P12755
ENSG00000106571,ENSG00000157933,P10071,P12755
ENSG00000075711,ENSG00000126934,Q12959,P36507
ENSG00000013374,ENSG00000213886,Q9Y5A7,O15205
ENSG00000112964,ENSG00000175354,P10912,P17706
ENSG00000075711,ENSG00000151694,Q12959,P78536
ENSG00000111679,ENSG00000198053,P29350,P78324
ENSG00000077238,ENSG00000147168,P24394,P31785
ENSG00000148053,ENSG00000225950,Q16620,P34130
ENSG00000067182,ENSG00000226979,P19438,P01374
ENSG00000119535,ENSG00000160691,Q99062,P29353
ENSG00000185825,ENSG00000206527,P51572,Q6Y1H2
ENSG00000092439,ENSG00000137841,Q96QT4,Q00722
ENSG00000154556,ENSG00000159082,O94875,O43426
ENSG00000049768,ENSG00000123411,Q9BZS1,Q9H2S9
ENSG00000110497,ENSG00000121481,Q9C0C7,Q99496
ENSG00000111707,ENSG00000127511,Q9H7L9,O75182
ENSG00000106070,ENSG00000140443,Q13322,P08069
ENSG00000106070,ENSG00000165731,Q13322,P07949
ENSG00000106070,ENSG00000171105,Q13322,P06213
ENSG00000106070,ENSG00000132155,Q13322,P04049
ENSG00000119535,ENSG00000177885,Q99062,P62993
ENSG00000138646,ENSG00000243678,Q9UII4,P22392
ENSG00000108953,ENSG00000132155,P62258,P04049
ENSG00000106070,ENSG00000146648,Q13322,P00533
ENSG00000113558,ENSG00000159069,P63208,Q969U6
ENSG00000075711,ENSG00000182255,Q12959,P22459
ENSG00000055208,ENSG00000105245,Q9NYJ8,Q9Y6R0
ENSG00000108953,ENSG00000141510,P62258,P04637
ENSG00000157119,ENSG00000183091,Q2TBA0,P20929
ENSG00000108953,ENSG00000160014,P62258,P0DP25
ENSG00000077514,ENSG00000135945,Q15054,Q9UBZ9
ENSG00000115641,ENSG00000135945,Q14192,Q9UBZ9
ENSG00000119535,ENSG00000164400,Q99062,P04141
ENSG00000110497,ENSG00000113575,Q9C0C7,P67775
ENSG00000088986,ENSG00000110497,P63167,Q9C0C7
ENSG00000123159,ENSG00000146242,O14908,Q13641
ENSG00000123240,ENSG00000196586,Q96CV9,Q9UM54
ENSG00000121022,ENSG00000172613,Q92905,Q99638
ENSG00000128266,ENSG00000171700,P19086,P49795
ENSG00000110395,ENSG00000197879,P22681,O00159
ENSG00000163781,ENSG00000172613,Q92547,Q99638
ENSG00000164715,ENSG00000196586,Q8IWU2,Q9UM54
ENSG00000106052,ENSG00000196586,Q86VP1,Q9UM54
ENSG00000175662,ENSG00000196586,Q6ZVM7,Q9UM54
ENSG00000067182,ENSG00000067182,P19438,P19438
ENSG00000108953,ENSG00000143933,P62258,P0DP24
ENSG00000108953,ENSG00000198668,P62258,P0DP23
ENSG00000067182,ENSG00000232810,P19438,P01375
ENSG00000111707,ENSG00000111707,Q9H7L9,Q9H7L9
ENSG00000131462,ENSG00000131462,P23258,P23258
ENSG00000100385,ENSG00000147168,P14784,P31785
ENSG00000104432,ENSG00000147168,P13232,P31785
ENSG00000113520,ENSG00000147168,P05112,P31785
ENSG00000148053,ENSG00000176697,Q16620,P23560
ENSG00000108953,ENSG00000140443,P62258,P08069
ENSG00000110497,ENSG00000126581,Q9C0C7,Q14457
ENSG00000124181,ENSG00000148053,P19174,Q16620
ENSG00000055130,ENSG00000099804,Q13616,P49427
ENSG00000071051,ENSG00000148053,O43639,Q16620
ENSG00000122008,ENSG00000135945,Q9UBT6,Q9UBZ9
ENSG00000135945,ENSG00000162585,Q9UBZ9,Q6NZ36
ENSG00000172554,ENSG00000183873,Q9NY99,Q14524
ENSG00000171552,ENSG00000172613,Q07817,Q99638
ENSG00000106070,ENSG00000157404,Q13322,P10721
ENSG00000106070,ENSG00000169032,Q13322,Q02750
ENSG00000145675,ENSG00000169398,P27986,Q05397
ENSG00000117408,ENSG00000173674,O94829,P47813
ENSG00000167207,ENSG00000172977,Q9HC29,Q92993
ENSG00000059728,ENSG00000125952,Q05195,P61244
ENSG00000169083,ENSG00000185247,P10275,P43364
ENSG00000112851,ENSG00000167207,Q96RT1,Q9HC29
ENSG00000169398,ENSG00000197122,Q05397,P12931
ENSG00000154001,ENSG00000167207,Q16537,Q9HC29
ENSG00000071626,ENSG00000188120,Q96EP5,Q9NQZ3
ENSG00000092345,ENSG00000188120,Q92904,Q9NQZ3
ENSG00000055917,ENSG00000188120,Q8TB72,Q9NQZ3
ENSG00000198911,ENSG00000198911,Q12772,Q12772
ENSG00000123562,ENSG00000140743,Q15014,Q01850
ENSG00000103126,ENSG00000134982,O15169,P25054
ENSG00000183283,ENSG00000188120,Q15038,Q9NQZ3
ENSG00000169047,ENSG00000169398,P35568,Q05397
ENSG00000073614,ENSG00000139687,P29375,P06400
ENSG00000136824,ENSG00000174405,O95347,P49917
ENSG00000073614,ENSG00000135363,P29375,P25791
ENSG00000168214,ENSG00000197157,Q06330,Q7KZF4
ENSG00000166200,ENSG00000169083,P61201,P10275
ENSG00000111077,ENSG00000167601,Q63HR2,P30530
ENSG00000126351,ENSG00000166200,P10827,P61201
ENSG00000111424,ENSG00000166200,P11473,P61201
ENSG00000123159,ENSG00000125810,O14908,Q9NPY3
ENSG00000137193,ENSG00000197157,P11309,Q7KZF4
ENSG00000118513,ENSG00000197157,P10242,Q7KZF4
ENSG00000166200,ENSG00000169297,P61201,P51843
ENSG00000166200,ENSG00000187109,P61201,P55209
ENSG00000147649,ENSG00000197579,Q86UE4,Q9NS56
ENSG00000092345,ENSG00000092345,Q92904,Q92904
ENSG00000010810,ENSG00000169398,P06241,Q05397
ENSG00000143641,ENSG00000167207,Q10471,Q9HC29
ENSG00000173482,ENSG00000173482,P28827,P28827
ENSG00000019991,ENSG00000019991,P14210,P14210
ENSG00000019991,ENSG00000105976,P14210,P08581
ENSG00000167207,ENSG00000204713,Q9HC29,P14373
ENSG00000174106,ENSG00000175387,Q9Y2U8,Q15796
ENSG00000019991,ENSG00000115414,P14210,P02751
ENSG00000026025,ENSG00000167207,P08670,Q9HC29
ENSG00000075711,ENSG00000147044,Q12959,O14936
ENSG00000171867,ENSG00000175213,P04156,Q9H9D4
